date,price
1948/1/2,1
1948/2/1,1
1948/3/1,1
1948/4/1,1
1948/5/1,1
1948/6/1,1
1948/7/1,1
1948/8/2,1
1948/9/1,1
1948/10/1,1
1948/11/1,1
1948/12/1,1
1949/1/3,1
1949/2/1,1
1949/3/1,1
1949/4/1,1
1949/5/2,1
1949/6/1,1
1949/7/1,1
1949/8/1,1
1949/9/1,1
1949/10/1,1
1949/11/1,1
1949/12/1,1
1950/1/3,1
1950/2/1,1
1950/3/1,1
1950/4/1,1
1950/5/1,1
1950/6/1,1
1950/7/3,1
1950/8/1,1
1950/9/1,1
1950/10/2,1
1950/11/1,1
1950/12/1,1
1951/1/2,1
1951/2/1,1
1951/3/1,1
1951/4/2,1
1951/5/1,1
1951/6/1,1
1951/7/2,1
1951/8/1,1
1951/9/4,1
1951/10/1,1
1951/11/1,1
1951/12/1,1
1952/1/2,1
1952/2/1,1
1952/3/1,1
1952/4/1,1
1952/5/1,1
1952/6/2,1
1952/7/1,1
1952/8/1,1
1952/9/2,1
1952/10/1,1
1952/11/3,1
1952/12/1,1
1953/1/2,1
1953/2/2,1
1953/3/2,1
1953/4/1,1
1953/5/1,1
1953/6/1,1
1953/7/1,1
1953/8/3,1
1953/9/1,1
1953/10/1,1
1953/11/2,1
1953/12/1,1
1954/1/4,1
1954/2/1,1
1954/3/1,1
1954/4/1,1
1954/5/3,1
1954/6/1,1
1954/7/1,1
1954/8/2,1
1954/9/1,1
1954/10/1,1
1954/11/1,1
1954/12/1,1
1955/1/3,1
1955/2/1,1
1955/3/1,1
1955/4/1,1
1955/5/2,1
1955/6/1,1
1955/7/1,1
1955/8/1,1
1955/9/1,1
1955/10/3,1
1955/11/1,1
1955/12/1,1
1956/1/3,1
1956/2/1,1
1956/3/1,1
1956/4/2,1
1956/5/1,1
1956/6/1,1
1956/7/2,1
1956/8/1,1
1956/9/4,1
1956/10/1,1
1956/11/1,1
1956/12/3,1
1957/1/2,1
1957/2/1,1
1957/3/1,1
1957/4/1,1
1957/5/1,1
1957/6/3,1
1957/7/1,1
1957/8/1,1
1957/9/3,1
1957/10/1,1
1957/11/1,1
1957/12/2,1
1958/1/2,1
1958/2/3,1
1958/3/3,1
1958/4/1,1
1958/5/1,1
1958/6/2,1
1958/7/1,1
1958/8/1,1
1958/9/2,1
1958/10/1,1
1958/11/3,1
1958/12/1,1
1959/1/2,1
1959/2/2,1
1959/3/2,1
1959/4/1,1
1959/5/1,1
1959/6/1,1
1959/7/1,1
1959/8/3,1
1959/9/1,1
1959/10/1,1
1959/11/2,1
1959/12/1,1
1960/1/4,1
1960/2/1,1
1960/3/1,1
1960/4/1,1
1960/5/2,1
1960/6/1,1
1960/7/1,1
1960/8/1,1
1960/9/1,1
1960/10/3,1
1960/11/1,1
1960/12/1,1
1961/1/3,1
1961/2/1,1
1961/3/1,1
1961/4/3,1
1961/5/1,1
1961/6/1,1
1961/7/3,1
1961/8/1,1
1961/9/1,1
1961/10/2,1
1961/11/1,1
1961/12/1,1
1962/1/2,1
1962/2/1,1
1962/3/1,1
1962/4/2,1
1962/5/1,1
1962/6/1,1
1962/7/2,1
1962/8/1,1
1962/9/4,1
1962/10/1,1
1962/11/1,1
1962/12/3,1
1963/1/2,1
1963/2/1,1
1963/3/1,1
1963/4/1,1
1963/5/1,1
1963/6/3,1
1963/7/1,1
1963/8/1,1
1963/9/3,1
1963/10/1,1
1963/11/1,1
1963/12/2,1
1964/1/2,1
1964/2/3,1
