date,price
1886/09/15,1.007027985
1886/09/16,1.023213726
1886/09/17,1.034109682
1886/09/18,1.061584268
1886/09/20,1.083943604
1886/09/21,1.095264101
1886/09/22,1.095234094
1886/09/23,1.089489823
1886/09/24,1.095154171
1886/09/25,1.100838015
1886/09/27,1.066406667
1886/09/28,1.105666117
1886/09/29,1.11713322
1886/09/30,1.082373083
1886/10/01,1.05967593
1886/10/02,1.070820985
1886/10/04,1.087669736
1886/10/05,1.116063362
1886/10/06,1.110250074
1886/10/07,1.092932025
1886/10/08,1.098604336
1886/10/09,1.087130442
1886/10/11,1.070055058
1886/10/12,1.053159725
1886/10/13,1.103193041
1886/10/14,1.126106173
1886/10/15,1.126075321
1886/10/16,1.126044469
1886/10/18,1.114384932
1886/10/19,1.125902431
1886/10/20,1.102617146
1886/10/21,1.125518316
1886/10/22,1.108052601
1886/10/23,1.113773381
1886/10/25,1.096430327
1886/10/26,1.119242586
1886/10/27,1.113422737
1886/10/28,1.130699321
1886/10/29,1.130668343
1886/10/30,1.153950115
1886/11/01,1.165733689
1886/11/03,1.177596993
1886/11/04,1.147625823
1886/11/05,1.141709121
1886/11/06,1.159272673
1886/11/08,1.147391447
1886/11/09,1.147360012
1886/11/10,1.170864167
1886/11/11,1.146977471
1886/11/12,1.158709918
1886/11/13,1.158678173
1886/11/15,1.170489817
1886/11/16,1.182381244
1886/11/17,1.176346915
1886/11/18,1.188277536
1886/11/19,1.188244981
1886/11/20,1.176169403
1886/11/22,1.176137179
1886/11/23,1.164144239
1886/11/24,1.170051856
1886/11/26,1.181938834
1886/11/27,1.181906452
1886/11/29,1.211871697
1886/11/30,1.175238343
1886/12/01,1.211060873
1886/12/02,1.217123638
1886/12/03,1.241555089
1886/12/04,1.229126181
1886/12/06,1.222936615
1886/12/07,1.167686908
1886/12/08,1.191444803
1886/12/09,1.209494797
1886/12/10,1.160757172
1886/12/11,1.137036448
1886/12/13,1.101959652
1886/12/14,1.056173352
1886/12/15,0.983879923
1886/12/16,1.026246357
1886/12/17,1.015320049
1886/12/18,1.026112695
1886/12/20,0.955255564
1886/12/21,0.986379031
1886/12/22,0.996958233
1886/12/23,1.002271767
1886/12/24,0.996884565
1886/12/27,0.964814535
1886/12/28,0.996135866
1886/12/29,1.03346367
1886/12/30,1.066243726
1886/12/31,1.07737937
1887/01/03,1.066107633
1887/01/04,1.010261271
1887/01/05,1.021000143
1887/01/06,1.037235889
1887/01/07,1.00433732
1887/01/08,1.009671036
1887/01/10,1.020403633
1887/01/11,1.014957604
1887/01/12,1.031125929
1887/01/13,1.009274908
1887/01/14,1.030759333
1887/01/15,1.041638599
1887/01/17,1.030626175
1887/01/18,1.041504035
1887/01/19,1.052457969
1887/01/20,1.041370031
1887/01/21,1.019379391
1887/01/22,1.024764097
1887/01/24,0.948693456
1887/01/25,1.000226891
1887/01/26,0.97350304
1887/01/27,0.962989801
1887/01/28,0.983784819
1887/01/29,0.967918754
1887/01/31,0.952224486
1887/02/01,0.936701074
1887/02/02,0.957112525
1887/02/03,0.941537543
1887/02/04,0.962017103
1887/02/05,0.998391393
1887/02/07,0.993034548
1887/02/08,1.008938378
1887/02/09,1.041110896
1887/02/10,1.052041435
1887/02/11,1.029941812
1887/02/12,1.040793262
1887/02/14,1.01885331
1887/02/15,0.948621723
1887/02/16,1.020642953
1887/02/17,0.999014081
1887/02/18,1.009633397
1887/02/19,1.020327506
1887/02/21,1.014900994
1887/02/23,1.041769858
1887/02/24,1.058161507
1887/02/25,1.063662977
1887/02/26,1.035886106
1887/02/28,1.019501629
1887/03/01,1.003291132
1887/03/02,1.035283574
1887/03/03,1.046152932
1887/03/04,1.01869019
1887/03/05,1.029442071
1887/03/07,1.05112442
1887/03/08,1.051095622
1887/03/09,1.03455747
1887/03/10,1.023639047
1887/03/11,1.023611002
1887/03/12,1.018176562
1887/03/14,1.001987134
1887/03/15,1.023278557
1887/03/16,1.028655163
1887/03/17,1.017780001
1887/03/18,1.023137196
1887/03/19,1.033916953
1887/03/21,1.02300529
1887/03/22,1.022977262
1887/03/23,1.022949235
1887/03/24,1.049935714
1887/03/25,1.038912857
1887/03/26,1.060717939
1887/03/28,1.07729142
1887/03/29,1.077261905
1887/03/30,1.071641066
1887/03/31,1.082755288
1887/04/01,1.077115492
1887/04/02,1.088267112
1887/04/04,1.093866264
1887/04/05,1.105132676
1887/04/06,1.09941561
1887/04/07,1.116386761
1887/04/09,1.122081235
1887/04/11,1.104817164
1887/04/12,1.110472061
1887/04/13,1.093328197
1887/04/14,1.098943656
1887/04/15,1.087584231
1887/04/16,1.104430742
1887/04/18,1.104400483
1887/04/19,1.098687204
1887/04/20,1.115647112
1887/04/21,1.098452744
1887/04/22,1.104084777
1887/04/23,1.104054528
1887/04/25,1.109705521
1887/04/26,1.081172408
1887/04/27,1.092346646
1887/04/28,1.086676375
1887/04/29,1.109129562
1887/04/30,1.109099175
1887/05/02,1.091976507
1887/05/03,1.09194659
1887/05/04,1.097554952
1887/05/05,1.108839882
1887/05/06,1.103113407
1887/05/07,1.08605399
1887/05/09,1.086024235
1887/05/10,1.097229214
1887/05/11,1.114166615
1887/05/12,1.13699079
1887/05/13,1.13695964
1887/05/14,1.131137524
1887/05/16,1.142648754
1887/05/17,1.142617448
1887/05/18,1.17163574
1887/05/19,1.153881419
1887/05/20,1.153849806
1887/05/21,1.159665405
1887/05/23,1.13029977
1887/05/24,1.130268803
1887/05/25,1.136004514
1887/05/26,1.141759492
1887/05/27,1.124311541
1887/05/28,1.130026793
1887/05/31,1.141526719
1887/06/01,1.141495444
1887/06/02,1.1124431
1887/06/03,1.123822295
1887/06/04,1.12953506
1887/06/06,1.129504114
1887/06/07,1.123710393
1887/06/08,1.106450656
1887/06/09,1.106420343
1887/06/10,1.112073696
1887/06/11,1.100637344
1887/06/13,1.077952562
1887/06/14,1.055582043
1887/06/15,1.066567892
1887/06/16,1.083174912
1887/06/17,1.071939978
1887/06/18,1.077474312
1887/06/20,1.077444792
1887/06/21,1.077415273
1887/06/22,1.055055905
1887/06/23,1.016494523
1887/06/24,0.984253819
1887/06/25,0.984226853
1887/06/27,0.936914968
1887/06/28,0.962302906
1887/06/29,1.0243606
1887/06/30,0.991984306
1887/07/01,0.99723364
1887/07/05,0.970731089
1887/07/06,0.955103459
1887/07/07,0.960221475
1887/07/08,0.934382763
1887/07/09,0.944495132
1887/07/11,0.944469255
1887/07/12,0.93933814
1887/07/13,0.893532387
1887/07/14,0.918100541
1887/07/15,0.923083209
1887/07/16,0.938135503
1887/07/18,0.943189957
1887/07/19,0.917672496
1887/07/20,0.932663813
1887/07/21,0.947817238
1887/07/22,0.942677148
1887/07/23,0.937555769
1887/07/25,0.922299032
1887/07/26,0.902187397
1887/07/27,0.872474611
1887/07/28,0.891803195
1887/07/29,0.842688678
1887/07/30,0.800137377
1887/08/01,0.832060103
1887/08/02,0.794571186
1887/08/03,0.839953485
1887/08/04,0.86348057
1887/08/05,0.892239599
1887/08/06,0.882410323
1887/08/08,0.85805498
1887/08/09,0.862807288
1887/08/10,0.86278365
1887/08/11,0.857966769
1887/08/12,0.872269239
1887/08/13,0.891557575
1887/08/15,0.891533149
1887/08/16,0.891508723
1887/08/17,0.886585899
1887/08/18,0.871920741
1887/08/19,0.867070723
